danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,href,analysis_url,duration_ms,time_signature,artists,popularity,name,release_date,album
0.492,0.858,2,-3.262,1,0.0416,0.000351,0.0,0.321,0.465,139.968,audio_features,30vwJyzztkKAKf0XEkR7Rc,spotify:track:30vwJyzztkKAKf0XEkR7Rc,https://api.spotify.com/v1/tracks/30vwJyzztkKAKf0XEkR7Rc,https://api.spotify.com/v1/audio-analysis/30vwJyzztkKAKf0XEkR7Rc,275604,4,THE ORAL CIGARETTES,34,Tonariau,2018-06-13,Kisses and Kills
0.698,0.882,10,-4.813,0,0.0483,0.0017,7.49e-06,0.382,0.518,99.979,audio_features,0fic7hCiOChnFHIRm8XbAC,spotify:track:0fic7hCiOChnFHIRm8XbAC,https://api.spotify.com/v1/tracks/0fic7hCiOChnFHIRm8XbAC,https://api.spotify.com/v1/audio-analysis/0fic7hCiOChnFHIRm8XbAC,194013,4,Reol,30,平面鏡,2018-03-14,虚構集
0.79,0.888,10,-3.589,0,0.0479,0.034,4.48e-06,0.0783,0.946,148.028,audio_features,3aG0gbuvZ1VeVm68d4J6Yq,spotify:track:3aG0gbuvZ1VeVm68d4J6Yq,https://api.spotify.com/v1/tracks/3aG0gbuvZ1VeVm68d4J6Yq,https://api.spotify.com/v1/audio-analysis/3aG0gbuvZ1VeVm68d4J6Yq,177000,4,CLC,57,Devil,2019-09-06,Devil
0.419,0.925,0,-2.762,1,0.0562,0.0132,0.0,0.208,0.537,171.089,audio_features,1BP6Yk189bh8xw6hoSYucr,spotify:track:1BP6Yk189bh8xw6hoSYucr,https://api.spotify.com/v1/tracks/1BP6Yk189bh8xw6hoSYucr,https://api.spotify.com/v1/audio-analysis/1BP6Yk189bh8xw6hoSYucr,277480,4,the peggies,42,スタンドバイミー,2019-05-29,Stand by Me
0.453,0.849,6,-1.337,0,0.125,0.428,0.0,0.1,0.638,173.917,audio_features,1e7eOq89QU6vGYCJp9yW2L,spotify:track:1e7eOq89QU6vGYCJp9yW2L,https://api.spotify.com/v1/tracks/1e7eOq89QU6vGYCJp9yW2L,https://api.spotify.com/v1/audio-analysis/1e7eOq89QU6vGYCJp9yW2L,216488,4,GFRIEND,55,Sunrise,2019-01-14,GFRIEND The 2nd Album 'Time for us'
0.428,0.447,7,-5.889,0,0.0389,0.506,0.0,0.0943,0.332,119.225,audio_features,3PBKWXHVIcHtN64Oshbl7a,spotify:track:3PBKWXHVIcHtN64Oshbl7a,https://api.spotify.com/v1/tracks/3PBKWXHVIcHtN64Oshbl7a,https://api.spotify.com/v1/audio-analysis/3PBKWXHVIcHtN64Oshbl7a,295219,4,LiSA,57,unlasting,2019-10-21,unlasting
0.669,0.919,7,-2.262,0,0.0711,0.0357,6.81e-06,0.222,0.538,96.955,audio_features,0RqzUS7AkBhQDrBxcGFeDv,spotify:track:0RqzUS7AkBhQDrBxcGFeDv,https://api.spotify.com/v1/tracks/0RqzUS7AkBhQDrBxcGFeDv,https://api.spotify.com/v1/audio-analysis/0RqzUS7AkBhQDrBxcGFeDv,196864,4,LOONA,63,Hi High,2018-08-20,[+ +]
0.671,0.859,4,-3.922,0,0.0833,0.0313,0.0,0.267,0.39,139.931,audio_features,2aI2k39nfa3KFsa4JclQzw,spotify:track:2aI2k39nfa3KFsa4JclQzw,https://api.spotify.com/v1/tracks/2aI2k39nfa3KFsa4JclQzw,https://api.spotify.com/v1/audio-analysis/2aI2k39nfa3KFsa4JclQzw,209355,4,BLACKPINK,18,DDU-DU DDU-DU,2018-06-15,SQUARE UP
0.473,0.756,7,-4.958,1,0.0515,0.00611,0.0,0.083,0.489,153.876,audio_features,3sePSu5Iv52Sf6qUNzqCT8,spotify:track:3sePSu5Iv52Sf6qUNzqCT8,https://api.spotify.com/v1/tracks/3sePSu5Iv52Sf6qUNzqCT8,https://api.spotify.com/v1/audio-analysis/3sePSu5Iv52Sf6qUNzqCT8,232567,4,Ai Otsuka,47,Chime,2019-07-05,Chime
0.59,0.946,7,-2.107,1,0.112,0.185,0.0,0.378,0.223,94.963,audio_features,00vHOSgvVfyLzhlTZIJo1m,spotify:track:00vHOSgvVfyLzhlTZIJo1m,https://api.spotify.com/v1/tracks/00vHOSgvVfyLzhlTZIJo1m,https://api.spotify.com/v1/audio-analysis/00vHOSgvVfyLzhlTZIJo1m,189711,4,Dreamcatcher,44,Full Moon,2018-01-12,Full Moon
0.559,0.898,0,-2.972,0,0.0521,0.0447,0.0,0.235,0.66,147.997,audio_features,4bttuoEi7aI5PC7ZWVzN3w,spotify:track:4bttuoEi7aI5PC7ZWVzN3w,https://api.spotify.com/v1/tracks/4bttuoEi7aI5PC7ZWVzN3w,https://api.spotify.com/v1/audio-analysis/4bttuoEi7aI5PC7ZWVzN3w,186853,4,Dreamcatcher,31,I Miss You,2018-11-21,What (Japanese Ver.)
0.646,0.923,8,-1.309,1,0.0613,0.166,0.0,0.0507,0.703,106.086,audio_features,6x7fux7bZEfnChKx3nhSZn,spotify:track:6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/tracks/6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/audio-analysis/6x7fux7bZEfnChKx3nhSZn,220745,4,GFRIEND,61,Me Gustas Tu,2015-07-23,GFRIEND 2nd Mini Album 'Flower Bud'
0.663,0.857,7,-3.457,1,0.0581,0.0524,0.0,0.591,0.75,99.014,audio_features,6SSC9KZQaxBdyipKRigrFC,spotify:track:6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/tracks/6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/audio-analysis/6SSC9KZQaxBdyipKRigrFC,194941,4,LOONA,66,Heart Attack (츄),2017-12-28,Chuu
0.744,0.963,7,-1.527,1,0.0623,0.139,2.46e-06,0.0822,0.781,102.986,audio_features,2VmbUOcHetU78iuTfe5kKR,spotify:track:2VmbUOcHetU78iuTfe5kKR,https://api.spotify.com/v1/tracks/2VmbUOcHetU78iuTfe5kKR,https://api.spotify.com/v1/audio-analysis/2VmbUOcHetU78iuTfe5kKR,203640,4,I.O.I,21,Very Very Very,2016-10-17,miss me?
0.743,0.883,11,-2.016,1,0.0374,0.307,0.0,0.304,0.881,109.979,audio_features,05G51ez5Z73NRE0l2QtZfH,spotify:track:05G51ez5Z73NRE0l2QtZfH,https://api.spotify.com/v1/tracks/05G51ez5Z73NRE0l2QtZfH,https://api.spotify.com/v1/audio-analysis/05G51ez5Z73NRE0l2QtZfH,214589,4,AOA,46,Short Hair,2014-06-19,Short Hair
0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,3VHrwffnUZFb7FidvPV3OA,spotify:track:3VHrwffnUZFb7FidvPV3OA,https://api.spotify.com/v1/tracks/3VHrwffnUZFb7FidvPV3OA,https://api.spotify.com/v1/audio-analysis/3VHrwffnUZFb7FidvPV3OA,189052,4,BLACKPINK,0,Kill This Love,2019-04-04,Kill This Love
0.518,0.675,0,-6.625,1,0.0286,0.464,0.0,0.138,0.308,82.041,audio_features,1HyKEziXzDtvnlg3dTLos2,spotify:track:1HyKEziXzDtvnlg3dTLos2,https://api.spotify.com/v1/tracks/1HyKEziXzDtvnlg3dTLos2,https://api.spotify.com/v1/audio-analysis/1HyKEziXzDtvnlg3dTLos2,292533,4,Aimer,50,Torches,2019-08-14,Torches
0.717,0.795,4,-4.079,1,0.157,0.0487,1.67e-05,0.267,0.687,139.99,audio_features,5OnchRw2yAuIAwp2RYLCBa,spotify:track:5OnchRw2yAuIAwp2RYLCBa,https://api.spotify.com/v1/tracks/5OnchRw2yAuIAwp2RYLCBa,https://api.spotify.com/v1/audio-analysis/5OnchRw2yAuIAwp2RYLCBa,196734,4,LOOΠΔ / ODD EYE CIRCLE,56,Girl Front,2017-10-31,Max & Match
0.642,0.886,5,-3.471,1,0.154,0.155,0.0,0.0971,0.781,159.918,audio_features,30x5JeY6aI3nIJF6S97Jqp,spotify:track:30x5JeY6aI3nIJF6S97Jqp,https://api.spotify.com/v1/tracks/30x5JeY6aI3nIJF6S97Jqp,https://api.spotify.com/v1/audio-analysis/30x5JeY6aI3nIJF6S97Jqp,183377,4,fromis_9,10,PITAPAT (DKDK),2018-06-05,To. Day
0.505,0.932,6,-1.429,0,0.0565,0.0271,0.0,0.365,0.482,152.064,audio_features,4MR5DY9yrnxX9MWIUY5VvO,spotify:track:4MR5DY9yrnxX9MWIUY5VvO,https://api.spotify.com/v1/tracks/4MR5DY9yrnxX9MWIUY5VvO,https://api.spotify.com/v1/audio-analysis/4MR5DY9yrnxX9MWIUY5VvO,249187,4,LiSA,43,oath sign,2018-05-09,LiSA Best (Way)
0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,audio_features,3BPoSr2pO34Aan6alFfVto,spotify:track:3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/tracks/3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/audio-analysis/3BPoSr2pO34Aan6alFfVto,208863,4,MOMOLAND,67,BBoom BBoom,2018-01-03,GREAT!
0.456,0.957,5,-1.093,0,0.402,0.112,0.0,0.101,0.535,196.067,audio_features,4aDLGyls7Qzv2xMISvDZV4,spotify:track:4aDLGyls7Qzv2xMISvDZV4,https://api.spotify.com/v1/tracks/4aDLGyls7Qzv2xMISvDZV4,https://api.spotify.com/v1/audio-analysis/4aDLGyls7Qzv2xMISvDZV4,174744,4,Dreamcatcher,51,GOOD NIGHT,2017-04-05,악몽·Fall asleep in the mirror
0.714,0.812,7,-2.703,1,0.0351,0.00189,1.96e-06,0.229,0.377,112.018,audio_features,6BKOhvRPY54uvfqWwg7MKi,spotify:track:6BKOhvRPY54uvfqWwg7MKi,https://api.spotify.com/v1/tracks/6BKOhvRPY54uvfqWwg7MKi,https://api.spotify.com/v1/audio-analysis/6BKOhvRPY54uvfqWwg7MKi,189882,4,EXID,59,Up & Down,2015-04-14,AH YEAH
0.746,0.898,3,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967,audio_features,1Rrj7KyS2R6SP9CQMDJW1w,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/tracks/1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/audio-analysis/1Rrj7KyS2R6SP9CQMDJW1w,192093,4,SEVENTEEN,63,VERY NICE,2016-07-04,Love&Letter repackage album
0.47,0.932,7,-3.202,1,0.174,0.0182,0.0,0.464,0.584,164.981,audio_features,1p8B91IjEd9fjOPOSsEN75,spotify:track:1p8B91IjEd9fjOPOSsEN75,https://api.spotify.com/v1/tracks/1p8B91IjEd9fjOPOSsEN75,https://api.spotify.com/v1/audio-analysis/1p8B91IjEd9fjOPOSsEN75,206213,4,MADKID,53,RISE,2019-02-06,RISE
0.572,0.975,11,-2.019,1,0.0848,0.00776,0.0,0.142,0.481,100.021,audio_features,2KH7ZhZs01rJOIVvuUNFbo,spotify:track:2KH7ZhZs01rJOIVvuUNFbo,https://api.spotify.com/v1/tracks/2KH7ZhZs01rJOIVvuUNFbo,https://api.spotify.com/v1/audio-analysis/2KH7ZhZs01rJOIVvuUNFbo,189351,4,Dreamcatcher,51,Chase Me,2017-01-13,악몽
0.572,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.975,audio_features,5m95gCTAiHshTaajznt5fA,spotify:track:5m95gCTAiHshTaajznt5fA,https://api.spotify.com/v1/tracks/5m95gCTAiHshTaajznt5fA,https://api.spotify.com/v1/audio-analysis/5m95gCTAiHshTaajznt5fA,208238,4,TWICE,0,What is Love?,2018-04-09,What is Love?
0.707,0.908,0,-3.659,0,0.127,0.0145,0.0,0.0708,0.764,100.986,audio_features,3o9qNRXL17RTUZQj1x50U2,spotify:track:3o9qNRXL17RTUZQj1x50U2,https://api.spotify.com/v1/tracks/3o9qNRXL17RTUZQj1x50U2,https://api.spotify.com/v1/audio-analysis/3o9qNRXL17RTUZQj1x50U2,260013,4,SHINee,28,Your Number,2018-04-18,SHINee THE BEST FROM NOW ON
0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,audio_features,2wVDWtLKXunswWecARNILj,spotify:track:2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,169567,4,JENNIE,71,SOLO,2018-11-12,SOLO
0.718,0.794,11,-2.877,0,0.0703,0.0806,0.0,0.0679,0.751,114.285,audio_features,3nXUfNbkv8ikaSdHwEp0oY,spotify:track:3nXUfNbkv8ikaSdHwEp0oY,https://api.spotify.com/v1/tracks/3nXUfNbkv8ikaSdHwEp0oY,https://api.spotify.com/v1/audio-analysis/3nXUfNbkv8ikaSdHwEp0oY,205821,4,EXID,55,DDD,2017-11-07,Full Moon
0.673,0.782,7,-3.911,1,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,audio_features,5gA9Xn8oPts2aewPgxVkPD,spotify:track:5gA9Xn8oPts2aewPgxVkPD,https://api.spotify.com/v1/tracks/5gA9Xn8oPts2aewPgxVkPD,https://api.spotify.com/v1/audio-analysis/5gA9Xn8oPts2aewPgxVkPD,195000,4,SUNMI,58,Heroine,2018-01-18,Heroine
0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,audio_features,5EzitieoPnjyKHAq0gfRMa,spotify:track:5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/tracks/5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/audio-analysis/5EzitieoPnjyKHAq0gfRMa,190423,4,EXO,67,Ko Ko Bop,2017-07-18,THE WAR - The 4th Album
0.342,0.964,11,-2.062,1,0.187,0.000539,1.12e-06,0.0517,0.518,194.327,audio_features,69U2Iv4hyQi3cGCEJ8LM0H,spotify:track:69U2Iv4hyQi3cGCEJ8LM0H,https://api.spotify.com/v1/tracks/69U2Iv4hyQi3cGCEJ8LM0H,https://api.spotify.com/v1/audio-analysis/69U2Iv4hyQi3cGCEJ8LM0H,263067,4,UNISON SQUARE GARDEN,43,fake town baby,2019-10-11,UNISON SQUARE GARDEN The 1st Collection for streaming
0.56,0.945,8,-0.33,1,0.064,0.0965,0.0,0.17,0.833,164.089,audio_features,6WJWTeZExNu0X42hiegRVs,spotify:track:6WJWTeZExNu0X42hiegRVs,https://api.spotify.com/v1/tracks/6WJWTeZExNu0X42hiegRVs,https://api.spotify.com/v1/audio-analysis/6WJWTeZExNu0X42hiegRVs,186896,4,TWICE,0,Heart Shaker,2017-12-11,Merry & Happy
0.714,0.836,0,-5.518,0,0.0563,0.238,0.0,0.128,0.712,94.996,audio_features,2dd0XiwTvP3uWk52zypX0o,spotify:track:2dd0XiwTvP3uWk52zypX0o,https://api.spotify.com/v1/tracks/2dd0XiwTvP3uWk52zypX0o,https://api.spotify.com/v1/audio-analysis/2dd0XiwTvP3uWk52zypX0o,217353,4,SUNMI,0,곡선,2018-09-12,WARNING
0.646,0.897,8,-2.057,1,0.193,0.0453,0.0,0.114,0.86,162.017,audio_features,4jQDaI7FRGaDB0llURpnNf,spotify:track:4jQDaI7FRGaDB0llURpnNf,https://api.spotify.com/v1/tracks/4jQDaI7FRGaDB0llURpnNf,https://api.spotify.com/v1/audio-analysis/4jQDaI7FRGaDB0llURpnNf,179053,4,Block B,55,HER,2014-07-24,HER
0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036,audio_features,5sbooPcNgIE22DwO0VNGUJ,spotify:track:5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/tracks/5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/audio-analysis/5sbooPcNgIE22DwO0VNGUJ,191100,4,K/DA,72,POP/STARS,2018-11-03,POP/STARS
0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,audio_features,1D7e4LrjdB4mKaI9XYrmPY,spotify:track:1D7e4LrjdB4mKaI9XYrmPY,https://api.spotify.com/v1/tracks/1D7e4LrjdB4mKaI9XYrmPY,https://api.spotify.com/v1/audio-analysis/1D7e4LrjdB4mKaI9XYrmPY,208862,4,TWICE,0,CHEER UP,2016-04-25,PAGE TWO
0.806,0.707,7,-4.623,1,0.0307,0.331,0.0,0.294,0.746,118.011,audio_features,6qAzAmPBUpGrk7XADZHR5k,spotify:track:6qAzAmPBUpGrk7XADZHR5k,https://api.spotify.com/v1/tracks/6qAzAmPBUpGrk7XADZHR5k,https://api.spotify.com/v1/audio-analysis/6qAzAmPBUpGrk7XADZHR5k,209648,4,iKON,6,LOVE SCENARIO,2018-01-25,Return
0.637,0.827,11,-2.669,0,0.0718,0.0794,0.0,0.237,0.518,96.997,audio_features,1sS61BTtpJxiw8VARNrD7n,spotify:track:1sS61BTtpJxiw8VARNrD7n,https://api.spotify.com/v1/tracks/1sS61BTtpJxiw8VARNrD7n,https://api.spotify.com/v1/audio-analysis/1sS61BTtpJxiw8VARNrD7n,195016,4,Dreamcatcher,54,YOU AND I,2018-05-10,Nightmare - Escape The ERA
0.658,0.836,5,-3.282,0,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,audio_features,3yHQKddM8SVCRnuPSo3HPN,spotify:track:3yHQKddM8SVCRnuPSo3HPN,https://api.spotify.com/v1/tracks/3yHQKddM8SVCRnuPSo3HPN,https://api.spotify.com/v1/audio-analysis/3yHQKddM8SVCRnuPSo3HPN,240849,4,BLACKPINK,9,BOOMBAYAH,2016-08-08,SQUARE ONE
0.717,0.911,4,-1.077,0,0.0344,0.395,0.000457,0.137,0.444,132.011,audio_features,4g7hiqTP5eXt75XU5WSMMA,spotify:track:4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/tracks/4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/audio-analysis/4g7hiqTP5eXt75XU5WSMMA,207824,4,TWICE,0,LIKEY,2017-10-30,twicetagram
0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,audio_features,3aW0ds4A4tSQDIp75FqWTo,spotify:track:3aW0ds4A4tSQDIp75FqWTo,https://api.spotify.com/v1/tracks/3aW0ds4A4tSQDIp75FqWTo,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,242334,4,BTS,74,FAKE LOVE,2018-05-18,Love Yourself 轉 'Tear'
0.725,0.94,5,-2.32,0,0.0435,0.115,0.00431,0.0864,0.905,127.051,audio_features,4Is1b37KJY9XVCgzp81FBW,spotify:track:4Is1b37KJY9XVCgzp81FBW,https://api.spotify.com/v1/tracks/4Is1b37KJY9XVCgzp81FBW,https://api.spotify.com/v1/audio-analysis/4Is1b37KJY9XVCgzp81FBW,208475,4,MOMOLAND,61,BAAM,2018-06-26,Fun to The World
0.61,0.905,9,-3.686,0,0.0369,0.0142,0.0,0.0592,0.521,122.012,audio_features,2EK48RuuE8HHMDzD2rEDqL,spotify:track:2EK48RuuE8HHMDzD2rEDqL,https://api.spotify.com/v1/tracks/2EK48RuuE8HHMDzD2rEDqL,https://api.spotify.com/v1/audio-analysis/2EK48RuuE8HHMDzD2rEDqL,199134,4,SUNMI,0,Siren,2018-09-12,WARNING
0.599,0.943,0,-1.457,1,0.0894,0.177,2.6e-05,0.141,0.84,174.059,audio_features,0fMOC7vdsMubv9fgFIu9Wk,spotify:track:0fMOC7vdsMubv9fgFIu9Wk,https://api.spotify.com/v1/tracks/0fMOC7vdsMubv9fgFIu9Wk,https://api.spotify.com/v1/audio-analysis/0fMOC7vdsMubv9fgFIu9Wk,202010,4,TWICE,39,Candy Pop,2018-12-26,BDZ (Repackage)
0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,audio_features,5SE57ljOIUJ1ybL9U6CuBH,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,223123,4,BTS,71,DNA,2017-09-18,Love Yourself 承 'Her'
0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,audio_features,3o8QzWsiiqTUVgBZfHgF58,spotify:track:3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58,236667,4,NCT 127,66,Cherry Bomb,2017-06-14,NCT #127 CHERRY BOMB– The 3rd Mini Album
0.55,0.722,7,-5.459,1,0.0393,0.0767,0.0,0.4,0.763,164.051,audio_features,3ViZGdZVUGJa7G7NgPht6c,spotify:track:3ViZGdZVUGJa7G7NgPht6c,https://api.spotify.com/v1/tracks/3ViZGdZVUGJa7G7NgPht6c,https://api.spotify.com/v1/audio-analysis/3ViZGdZVUGJa7G7NgPht6c,233144,4,WEAVER,43,Kuchizuke Diamond,2017-03-18,FIRST TIME WEAVER
0.616,0.769,0,-2.57,1,0.329,0.23,0.0,0.121,0.605,207.845,audio_features,5GIHnMRDeDDIDsy8AcrF4Y,spotify:track:5GIHnMRDeDDIDsy8AcrF4Y,https://api.spotify.com/v1/tracks/5GIHnMRDeDDIDsy8AcrF4Y,https://api.spotify.com/v1/audio-analysis/5GIHnMRDeDDIDsy8AcrF4Y,196687,4,TWICE,0,SIGNAL,2017-05-15,SIGNAL
