danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,href,analysis_url,duration_ms,time_signature,artists,popularity,name,release_date,album
0.583,0.885,0,-3.571,0,0.106,0.0244,0.0,0.357,0.601,92.959,audio_features,5RGf8qn1TBWVplLyyKUsuV,spotify:track:5RGf8qn1TBWVplLyyKUsuV,https://api.spotify.com/v1/tracks/5RGf8qn1TBWVplLyyKUsuV,https://api.spotify.com/v1/audio-analysis/5RGf8qn1TBWVplLyyKUsuV,217052,4,BTS,74,Blood Sweat & Tears,2016-10-10,Wings
0.786,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.034,audio_features,1Zyd6zQnC6XIIzmg3hP7Ot,spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot,https://api.spotify.com/v1/tracks/1Zyd6zQnC6XIIzmg3hP7Ot,https://api.spotify.com/v1/audio-analysis/1Zyd6zQnC6XIIzmg3hP7Ot,213264,4,BLACKPINK,9,As If It's Your Last,2017-06-22,As If It's Your Last
0.709,0.718,6,-3.315,0,0.0312,0.059,0.0,0.167,0.24,104.971,audio_features,7gr57cYekMWriyJYbT7oZ4,spotify:track:7gr57cYekMWriyJYbT7oZ4,https://api.spotify.com/v1/tracks/7gr57cYekMWriyJYbT7oZ4,https://api.spotify.com/v1/audio-analysis/7gr57cYekMWriyJYbT7oZ4,205820,4,(G)I-DLE,61,HANN (Alone),2018-08-14,HANN (Alone)
0.6,0.572,7,-4.821,1,0.0498,0.793,0.0,0.114,0.288,88.154,audio_features,1b6wgs9fJpZ8UQ1P7u9g8B,spotify:track:1b6wgs9fJpZ8UQ1P7u9g8B,https://api.spotify.com/v1/tracks/1b6wgs9fJpZ8UQ1P7u9g8B,https://api.spotify.com/v1/audio-analysis/1b6wgs9fJpZ8UQ1P7u9g8B,198434,4,Dreamcatcher,43,Lullaby,2017-04-05,악몽·Fall asleep in the mirror
0.595,0.984,7,-3.135,0,0.253,0.000652,9.67e-06,0.434,0.405,140.077,audio_features,1ylnqO4n7fgBRYz8AD6tdH,spotify:track:1ylnqO4n7fgBRYz8AD6tdH,https://api.spotify.com/v1/tracks/1ylnqO4n7fgBRYz8AD6tdH,https://api.spotify.com/v1/audio-analysis/1ylnqO4n7fgBRYz8AD6tdH,180427,4,MIYAVI,54,Flashback,2017-11-08,SAMURAI SESSIONS vol.2
0.728,0.821,0,-3.129,1,0.0419,0.0307,0.0,0.0386,0.816,108.001,audio_features,4g73tmQQc6pSfe4NMXKrZD,spotify:track:4g73tmQQc6pSfe4NMXKrZD,https://api.spotify.com/v1/tracks/4g73tmQQc6pSfe4NMXKrZD,https://api.spotify.com/v1/audio-analysis/4g73tmQQc6pSfe4NMXKrZD,193609,4,CLC,55,BLACK DRESS,2018-02-22,BLACK DRESS
0.392,0.978,1,-2.592,0,0.166,0.014,0.0,0.267,0.441,178.145,audio_features,5pOnawcVStTEMxnTGvSzvW,spotify:track:5pOnawcVStTEMxnTGvSzvW,https://api.spotify.com/v1/tracks/5pOnawcVStTEMxnTGvSzvW,https://api.spotify.com/v1/audio-analysis/5pOnawcVStTEMxnTGvSzvW,237027,4,Shoko Nakagawa,29,ドリドリ,2015-02-18,Doridori
0.536,0.914,5,-3.062,0,0.267,0.00532,0.0,0.316,0.424,154.01,audio_features,0n5szv4EhrxeTAz2zYQJ0S,spotify:track:0n5szv4EhrxeTAz2zYQJ0S,https://api.spotify.com/v1/tracks/0n5szv4EhrxeTAz2zYQJ0S,https://api.spotify.com/v1/audio-analysis/0n5szv4EhrxeTAz2zYQJ0S,211426,4,Dreamcatcher,48,Fly high,2017-07-27,Prequel
0.616,0.833,3,-3.314,0,0.067,0.315,0.0,0.175,0.595,97.898,audio_features,5Z4aqpT39KpY8gbHoJWdou,spotify:track:5Z4aqpT39KpY8gbHoJWdou,https://api.spotify.com/v1/tracks/5Z4aqpT39KpY8gbHoJWdou,https://api.spotify.com/v1/audio-analysis/5Z4aqpT39KpY8gbHoJWdou,196018,4,MAMAMOO,65,Egotistic,2018-07-16,RED MOON
0.59,0.941,4,-1.497,0,0.0555,0.00841,0.0,0.402,0.581,98.986,audio_features,2hynpFtQsg5wqVevY8z6G7,spotify:track:2hynpFtQsg5wqVevY8z6G7,https://api.spotify.com/v1/tracks/2hynpFtQsg5wqVevY8z6G7,https://api.spotify.com/v1/audio-analysis/2hynpFtQsg5wqVevY8z6G7,194254,4,LOONA,50,favOriTe,2018-08-07,favOriTe
0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,audio_features,6WkJ2OK163XXS2oARUC9JM,spotify:track:6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM,198053,4,Aaron Smith,79,Dancin (feat. Luvli) - Krono Remix,2014-11-07,Dancin (feat. Luvli) [Krono Remix]
0.654,0.962,2,-3.208,0,0.0529,0.0614,4.19e-06,0.0672,0.955,173.997,audio_features,5PYR7g3AmuYE5Yaay7s3us,spotify:track:5PYR7g3AmuYE5Yaay7s3us,https://api.spotify.com/v1/tracks/5PYR7g3AmuYE5Yaay7s3us,https://api.spotify.com/v1/audio-analysis/5PYR7g3AmuYE5Yaay7s3us,206005,4,Dreamcatcher,44,Sleep-walking,2017-07-27,Prequel
0.269,0.932,2,-2.54,0,0.0921,1.24e-05,0.15,0.0493,0.357,86.845,audio_features,2GhJWdd9tKcy9qrxlvRAaL,spotify:track:2GhJWdd9tKcy9qrxlvRAaL,https://api.spotify.com/v1/tracks/2GhJWdd9tKcy9qrxlvRAaL,https://api.spotify.com/v1/audio-analysis/2GhJWdd9tKcy9qrxlvRAaL,218000,4,Ling tosite sigure,32,abnormalize (remastered at METROPOLIS),2005,Best of Tornado
0.398,0.864,2,-5.879,1,0.133,0.00136,0.0,0.209,0.299,184.853,audio_features,4lfWouzRu2nxSIV9GV59NM,spotify:track:4lfWouzRu2nxSIV9GV59NM,https://api.spotify.com/v1/tracks/4lfWouzRu2nxSIV9GV59NM,https://api.spotify.com/v1/audio-analysis/4lfWouzRu2nxSIV9GV59NM,231587,4,MYTH & ROID,46,TRAGEDY:ETERNITY,2017-04-26,eYe's
0.695,0.832,9,-3.455,0,0.0288,0.000371,0.000483,0.469,0.249,111.997,audio_features,7n2HVHWqFsyAOs5HqmE1Dl,spotify:track:7n2HVHWqFsyAOs5HqmE1Dl,https://api.spotify.com/v1/tracks/7n2HVHWqFsyAOs5HqmE1Dl,https://api.spotify.com/v1/audio-analysis/7n2HVHWqFsyAOs5HqmE1Dl,194699,4,EXID,59,I Love You,2018-11-21,I Love You
0.529,0.955,7,-3.379,1,0.0525,0.0016,0.0,0.444,0.744,92.48,audio_features,0Pej8kaRD1KaY1qa6sMJw4,spotify:track:0Pej8kaRD1KaY1qa6sMJw4,https://api.spotify.com/v1/tracks/0Pej8kaRD1KaY1qa6sMJw4,https://api.spotify.com/v1/audio-analysis/0Pej8kaRD1KaY1qa6sMJw4,192093,4,SID,51,V.I.P,2004,SID 10th Anniversary BEST
0.791,0.789,11,-4.694,0,0.104,0.0114,0.0,0.301,0.669,112.11,audio_features,4D5Ode2OfZMxIwQyvmhUe8,spotify:track:4D5Ode2OfZMxIwQyvmhUe8,https://api.spotify.com/v1/tracks/4D5Ode2OfZMxIwQyvmhUe8,https://api.spotify.com/v1/audio-analysis/4D5Ode2OfZMxIwQyvmhUe8,189846,4,Girls' Generation-Oh!GG,58,Lil’ Touch,2018-09-05,Lil' Touch - The 1st Single
0.729,0.928,7,-3.028,1,0.054,0.054,0.0,0.36,0.618,115.998,audio_features,20yOiJHRQGirFYehRSIb6i,spotify:track:20yOiJHRQGirFYehRSIb6i,https://api.spotify.com/v1/tracks/20yOiJHRQGirFYehRSIb6i,https://api.spotify.com/v1/audio-analysis/20yOiJHRQGirFYehRSIb6i,224931,4,WJSN,52,"Save Me, Save You",2018-09-19,WJ PLEASE?
0.703,0.894,5,-3.52,0,0.281,0.115,0.0,0.363,0.737,104.043,audio_features,5MwfxCtqMFGYp9Nc1BkTrS,spotify:track:5MwfxCtqMFGYp9Nc1BkTrS,https://api.spotify.com/v1/tracks/5MwfxCtqMFGYp9Nc1BkTrS,https://api.spotify.com/v1/audio-analysis/5MwfxCtqMFGYp9Nc1BkTrS,171998,4,SEULGI,55,Wow Thing,2018-09-28,Wow Thing
0.627,0.932,6,-1.891,0,0.162,0.126,0.0,0.351,0.85,154.045,audio_features,6FoI3qwCRq0el1RYKeVGSx,spotify:track:6FoI3qwCRq0el1RYKeVGSx,https://api.spotify.com/v1/tracks/6FoI3qwCRq0el1RYKeVGSx,https://api.spotify.com/v1/audio-analysis/6FoI3qwCRq0el1RYKeVGSx,199966,4,fromis_9,17,LOVE BOMB,2018-10-10,From.9
0.403,0.86,10,-6.014,0,0.0655,0.00164,0.146,0.212,0.191,102.451,audio_features,2iYsZ5TowQRZFOa0bYPUc7,spotify:track:2iYsZ5TowQRZFOa0bYPUc7,https://api.spotify.com/v1/tracks/2iYsZ5TowQRZFOa0bYPUc7,https://api.spotify.com/v1/audio-analysis/2iYsZ5TowQRZFOa0bYPUc7,542600,4,Imperial Circus Dead Decadence,44,謳,2011-11-09,狂おしく咲いた凄惨な骸は奏で、愛おしく裂いた少女は聖餐の詞を謳う。
0.731,0.79,10,-5.045,0,0.0828,0.0107,0.00942,0.0683,0.632,128.967,audio_features,77lPDy15KsBhMUwxDTQ6kS,spotify:track:77lPDy15KsBhMUwxDTQ6kS,https://api.spotify.com/v1/tracks/77lPDy15KsBhMUwxDTQ6kS,https://api.spotify.com/v1/audio-analysis/77lPDy15KsBhMUwxDTQ6kS,234467,4,House Rulez,4,Michael vs Jackson (feat. Saphfire),2010-07-30,Magic Television
0.53,0.829,3,-2.526,0,0.0445,0.0741,0.0,0.0993,0.423,101.85,audio_features,0xq4ZTcmwBfkPGo4RRKmMe,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe,https://api.spotify.com/v1/tracks/0xq4ZTcmwBfkPGo4RRKmMe,https://api.spotify.com/v1/audio-analysis/0xq4ZTcmwBfkPGo4RRKmMe,221813,4,CHUNG HA,26,Gotta Go,2019-01-02,Gotta Go
0.613,0.912,8,-2.464,1,0.0366,0.152,0.0,0.111,0.734,112.005,audio_features,3CVeGXpoPKJQ9JuhPp3mpL,spotify:track:3CVeGXpoPKJQ9JuhPp3mpL,https://api.spotify.com/v1/tracks/3CVeGXpoPKJQ9JuhPp3mpL,https://api.spotify.com/v1/audio-analysis/3CVeGXpoPKJQ9JuhPp3mpL,209105,4,GFRIEND,58,Rough,2016-01-25,SNOWFLAKE
0.582,0.866,7,-4.139,0,0.0414,0.0427,0.00014,0.126,0.351,107.021,audio_features,5jhYykolbcG1T9wZSyvhp5,spotify:track:5jhYykolbcG1T9wZSyvhp5,https://api.spotify.com/v1/tracks/5jhYykolbcG1T9wZSyvhp5,https://api.spotify.com/v1/audio-analysis/5jhYykolbcG1T9wZSyvhp5,237756,4,LOONA,62,Butterfly,2019-02-19,[X X]
0.705,0.952,1,-2.896,0,0.0489,0.0337,0.0,0.382,0.633,107.001,audio_features,2WusoL0p5HmFzhR5DLGUVx,spotify:track:2WusoL0p5HmFzhR5DLGUVx,https://api.spotify.com/v1/tracks/2WusoL0p5HmFzhR5DLGUVx,https://api.spotify.com/v1/audio-analysis/2WusoL0p5HmFzhR5DLGUVx,190502,4,EXID,46,Lady,2018-04-02,Lady
0.538,0.92,11,-3.18,0,0.0548,0.0234,0.0,0.165,0.449,100.094,audio_features,68K3uCXs4JeuZ2OZdOTQr7,spotify:track:68K3uCXs4JeuZ2OZdOTQr7,https://api.spotify.com/v1/tracks/68K3uCXs4JeuZ2OZdOTQr7,https://api.spotify.com/v1/audio-analysis/68K3uCXs4JeuZ2OZdOTQr7,197740,4,Dreamcatcher,44,Over the Sky,2019-01-16,Over the Sky
0.455,0.827,6,-1.201,1,0.0573,0.325,0.0,0.0473,0.681,169.929,audio_features,2jL9sjFc2LZsQBGbQnrjXR,spotify:track:2jL9sjFc2LZsQBGbQnrjXR,https://api.spotify.com/v1/tracks/2jL9sjFc2LZsQBGbQnrjXR,https://api.spotify.com/v1/audio-analysis/2jL9sjFc2LZsQBGbQnrjXR,226699,4,GFRIEND,56,Time for the moon night,2018-04-30,GFRIEND The 6th Mini Album 'Time for the moon night'
0.834,0.917,10,-2.838,1,0.0982,0.0895,0.000167,0.0532,0.699,129.981,audio_features,23XXMK9SQBFwndnbgbcMPa,spotify:track:23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/tracks/23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/audio-analysis/23XXMK9SQBFwndnbgbcMPa,192830,4,PRISTIN,50,WEE WOO,2017-03-21,The 1st Mini Album 'HI! PRISTIN'
0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,audio_features,381g0b6QZxC13SzA2HRMIc,spotify:track:381g0b6QZxC13SzA2HRMIc,https://api.spotify.com/v1/tracks/381g0b6QZxC13SzA2HRMIc,https://api.spotify.com/v1/audio-analysis/381g0b6QZxC13SzA2HRMIc,202040,4,Red Velvet,61,Power Up,2018-08-06,Summer Magic - Summer Mini Album
0.638,0.608,5,-7.293,1,0.0265,0.681,3.29e-06,0.15,0.512,117.942,audio_features,7n0iAbKxSznm6B3WsMSCH4,spotify:track:7n0iAbKxSznm6B3WsMSCH4,https://api.spotify.com/v1/tracks/7n0iAbKxSznm6B3WsMSCH4,https://api.spotify.com/v1/audio-analysis/7n0iAbKxSznm6B3WsMSCH4,299640,4,yanaginagi,40,アクアテラリウム,2014-12-10,ポリオミノ
0.595,0.895,9,-2.619,0,0.0504,0.109,0.0,0.242,0.696,129.034,audio_features,2SsLcXEBuTZYv6mW1a3C53,spotify:track:2SsLcXEBuTZYv6mW1a3C53,https://api.spotify.com/v1/tracks/2SsLcXEBuTZYv6mW1a3C53,https://api.spotify.com/v1/audio-analysis/2SsLcXEBuTZYv6mW1a3C53,247427,4,Eir Aoi,47,アイリス,2018-10-26,Iris
0.458,0.877,1,-4.229,1,0.0503,0.0353,0.0,0.106,0.386,136.034,audio_features,0ggHt5jwwtMsWME2PDB6a0,spotify:track:0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/tracks/0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/audio-analysis/0ggHt5jwwtMsWME2PDB6a0,218493,4,FLOW,60,COLORS,2003,FLOW the Best: Single Collection
0.65,0.93,6,-2.355,1,0.0544,0.0759,0.0,0.157,0.685,115.02,audio_features,598m79JEjWwQkh4eCdV8Nx,spotify:track:598m79JEjWwQkh4eCdV8Nx,https://api.spotify.com/v1/tracks/598m79JEjWwQkh4eCdV8Nx,https://api.spotify.com/v1/audio-analysis/598m79JEjWwQkh4eCdV8Nx,189017,4,ELRIS,39,Summer Dream,2018-06-28,SUMMER DREAM
0.738,0.954,1,-2.146,1,0.0356,0.0692,0.0,0.222,0.742,102.015,audio_features,4rKEmhNA19JezqVsSQS4yo,spotify:track:4rKEmhNA19JezqVsSQS4yo,https://api.spotify.com/v1/tracks/4rKEmhNA19JezqVsSQS4yo,https://api.spotify.com/v1/audio-analysis/4rKEmhNA19JezqVsSQS4yo,220477,4,LOONA/yyxy,58,love4eva (feat. Grimes),2018-05-30,beauty&thebeat
0.447,0.983,5,-2.281,1,0.268,0.0157,0.0,0.276,0.317,179.072,audio_features,3mScGCzxiXA9OaHdBeuk7O,spotify:track:3mScGCzxiXA9OaHdBeuk7O,https://api.spotify.com/v1/tracks/3mScGCzxiXA9OaHdBeuk7O,https://api.spotify.com/v1/audio-analysis/3mScGCzxiXA9OaHdBeuk7O,248947,4,LiSA,70,crossing field,2013-10-30,LANDSPACE
0.468,0.961,11,-1.434,1,0.0727,0.0133,0.0,0.331,0.354,94.646,audio_features,1y3Ml1b1c4v3ZdpbWLKD1F,spotify:track:1y3Ml1b1c4v3ZdpbWLKD1F,https://api.spotify.com/v1/tracks/1y3Ml1b1c4v3ZdpbWLKD1F,https://api.spotify.com/v1/audio-analysis/1y3Ml1b1c4v3ZdpbWLKD1F,244493,4,BURNOUT SYNDROMES,65,FLY HIGH!!,2016-11-29,Lemon
0.409,0.612,2,-6.437,0,0.0361,0.199,9.36e-06,0.144,0.367,147.886,audio_features,1ZsRFO6AL6cVT1zidBrFGE,spotify:track:1ZsRFO6AL6cVT1zidBrFGE,https://api.spotify.com/v1/tracks/1ZsRFO6AL6cVT1zidBrFGE,https://api.spotify.com/v1/audio-analysis/1ZsRFO6AL6cVT1zidBrFGE,254773,4,佐々木恵梨,0,GATE OF STEINER,2018-09-19,TVアニメ『シュタインズ・ゲート ゼロ』オリジナル・サウンドトラック
0.722,0.833,6,-3.915,1,0.094,0.0556,0.0,0.195,0.53,93.941,audio_features,0jFHMDRXxKaREor3hBEEST,spotify:track:0jFHMDRXxKaREor3hBEEST,https://api.spotify.com/v1/tracks/0jFHMDRXxKaREor3hBEEST,https://api.spotify.com/v1/audio-analysis/0jFHMDRXxKaREor3hBEEST,180000,4,SUNMI,67,Gashina,2017-08-22,SUNMI SPECIAL EDITION [Gashina]
0.605,0.945,2,-3.953,1,0.08,0.0124,0.0,0.272,0.915,139.951,audio_features,5Y78SEDLcnOkE2kMwEuuwo,spotify:track:5Y78SEDLcnOkE2kMwEuuwo,https://api.spotify.com/v1/tracks/5Y78SEDLcnOkE2kMwEuuwo,https://api.spotify.com/v1/audio-analysis/5Y78SEDLcnOkE2kMwEuuwo,237027,4,+Plus,49,Fiesta,2017-03-23,"TV Anime ""Fairy Tail"" OP & ED Theme Songs Vol. 2"
0.507,0.869,2,-2.245,0,0.0594,0.18,0.0,0.474,0.507,170.043,audio_features,6vHyPhg8fgclBiY8QN68wp,spotify:track:6vHyPhg8fgclBiY8QN68wp,https://api.spotify.com/v1/tracks/6vHyPhg8fgclBiY8QN68wp,https://api.spotify.com/v1/audio-analysis/6vHyPhg8fgclBiY8QN68wp,206819,4,Dreamcatcher,57,PIRI,2019-02-13,The End of Nightmare
0.707,0.758,4,-4.511,0,0.0917,0.0399,0.0,0.141,0.674,97.037,audio_features,7e7VjLxO5xJINHvnRytrqi,spotify:track:7e7VjLxO5xJINHvnRytrqi,https://api.spotify.com/v1/tracks/7e7VjLxO5xJINHvnRytrqi,https://api.spotify.com/v1/audio-analysis/7e7VjLxO5xJINHvnRytrqi,197355,4,BLACKPINK,7,PLAYING WITH FIRE,2016-11-01,SQUARE TWO
0.754,0.841,8,-2.296,1,0.106,0.213,1.61e-06,0.141,0.751,145.047,audio_features,396Dkg9z5Q1hXxKryeP9T8,spotify:track:396Dkg9z5Q1hXxKryeP9T8,https://api.spotify.com/v1/tracks/396Dkg9z5Q1hXxKryeP9T8,https://api.spotify.com/v1/audio-analysis/396Dkg9z5Q1hXxKryeP9T8,205332,4,APRIL,53,Oh! my mistake,2018-10-16,APRIL 6th Mini Album 'the Ruby'
0.424,0.911,6,-5.093,1,0.155,0.00324,3.63e-06,0.174,0.515,181.959,audio_features,5OkDBU2ZbyVOnOKG32nyJx,spotify:track:5OkDBU2ZbyVOnOKG32nyJx,https://api.spotify.com/v1/tracks/5OkDBU2ZbyVOnOKG32nyJx,https://api.spotify.com/v1/audio-analysis/5OkDBU2ZbyVOnOKG32nyJx,261520,4,Hitorie,35,ポラリス,2018-11-28,Polaris
0.278,0.909,8,-3.651,1,0.125,0.000688,0.000212,0.217,0.458,113.97,audio_features,4PR27vtUZsoiaUlQ6NNYyW,spotify:track:4PR27vtUZsoiaUlQ6NNYyW,https://api.spotify.com/v1/tracks/4PR27vtUZsoiaUlQ6NNYyW,https://api.spotify.com/v1/audio-analysis/4PR27vtUZsoiaUlQ6NNYyW,231507,5,Aimer,47,Brave Shine,2017,Best Selection Noir
0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,audio_features,6JdS5rJvJaRA7B1tcm7kxZ,spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,https://api.spotify.com/v1/tracks/6JdS5rJvJaRA7B1tcm7kxZ,https://api.spotify.com/v1/audio-analysis/6JdS5rJvJaRA7B1tcm7kxZ,249215,4,BTS,71,Dionysus,2019-04-12,MAP OF THE SOUL : PERSONA
0.48,0.945,5,-3.195,0,0.081,0.00921,0.0,0.145,0.396,91.503,audio_features,2lO9sYbtyixyMIlj3TDcuU,spotify:track:2lO9sYbtyixyMIlj3TDcuU,https://api.spotify.com/v1/tracks/2lO9sYbtyixyMIlj3TDcuU,https://api.spotify.com/v1/audio-analysis/2lO9sYbtyixyMIlj3TDcuU,227573,4,ASCA,52,RESISTER,2019-02-27,Resister (Special Edition)
0.537,0.896,7,-7.069,1,0.04,0.0139,0.869,0.222,0.366,128.048,audio_features,4KoOcR6rp5JmKLLvubzf4R,spotify:track:4KoOcR6rp5JmKLLvubzf4R,https://api.spotify.com/v1/tracks/4KoOcR6rp5JmKLLvubzf4R,https://api.spotify.com/v1/audio-analysis/4KoOcR6rp5JmKLLvubzf4R,297640,4,Masafumi Takada,40,Debate Scrum,2017-02-24,Danganronpa V3: Killing Harmony Original Soundtrack Black
0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,audio_features,5aHfGUxRec6c41luxkDqhX,spotify:track:5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/tracks/5aHfGUxRec6c41luxkDqhX,https://api.spotify.com/v1/audio-analysis/5aHfGUxRec6c41luxkDqhX,238533,4,Kenshi Yonezu,69,ピースサイン,2017-11-01,BOOTLEG
0.642,0.957,6,-0.944,0,0.05,0.0438,0.0,0.273,0.801,125.008,audio_features,2Oi0IO8K4BEbhPUdWcjNmv,spotify:track:2Oi0IO8K4BEbhPUdWcjNmv,https://api.spotify.com/v1/tracks/2Oi0IO8K4BEbhPUdWcjNmv,https://api.spotify.com/v1/audio-analysis/2Oi0IO8K4BEbhPUdWcjNmv,193580,4,GFRIEND,55,NAVILLERA,2016-07-11,GFRIEND The 1st Album 'LOL'
